Hugo,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
CRNN,562.0497,3.4488442592034043,0.6253342433800405,5.515201343463619,3.483808839887618e-08,3.8475247740745306e-07
CROCCL1,926.55853,0.012137126681476908,0.07407452894398081,0.16385020403782338,0.8698490686003445,0.9144255625541868
CROCCL2,155.40717,0.06427287975284887,0.09053040753819494,0.7099590237206436,0.47772954678329926,0.6070887812044913
CROCC,1263.8883,0.001538993589534663,0.0811226034645323,0.01897120560495236,0.9848640758733752,0.9900749969097423
CROT,1252.8931,0.432262032836275,0.09923304871740014,4.3560289482517875,1.3244326825833516e-05,9.174919503772103e-05
CRP,2557.5056,4.4034349738479275,0.557722262372523,7.895390359918451,2.894079897611901e-15,7.422954599772596e-14
CRTAC1,1539.7631,2.134967160114645,0.262719686501756,8.12640723100275,4.422016483754138e-16,1.2086433322216269e-14
CRTAM,61.084454,-0.16056083443915592,0.15974308533648904,-1.0051191517989297,0.3148394791117055,0.44986920314077666
CRTAP,9291.287,0.21594749518864925,0.06434746422007792,3.3559596762053685,0.0007909009955085584,0.0034680556760256524
CRTC1,1323.2472,0.3109452495639404,0.08687966962288884,3.5790335174343304,0.0003448672405068268,0.0016726274836972987
CRTC2,2460.506,0.025858646668062972,0.04329900672870866,0.597211082232929,0.5503664610913165,0.6709026811733564
CRTC3,2419.8503,0.03678482262505468,0.0529339501094808,0.6949192824071199,0.487105887857765,0.6158050533188928
CRX,3.129124,-1.1453494341339223,0.4235091977995108,-2.7044263503248174,0.0068422435657122084,0.021441586322015677
CRY1,996.53796,-0.020608541696414347,0.05752711940608851,-0.35824045961587286,0.7201633713365875,0.8080399619388365
CRY2,2399.2146,0.2721998938062699,0.08434840456336617,3.2270900109531,0.0012505611392224635,0.005121046556723919
CRYAA,77.62101,3.38632142132066,0.42074999542106695,8.048298177476598,8.395320938361726e-16,2.259923394274264e-14
CRYAB,15821.185,1.0819883789081117,0.2284080758340725,4.737084601571287,2.1681466996398603e-06,1.7555081055834534e-05
CRYBA1,0.5846631,0.28676381626143405,0.3270529640848908,0.8768115496638668,0.38058900475459634,0.5156100411800891
CRYBA2,43.17179,2.254289633901453,0.39735523968810654,5.67323495135209,1.401258345215406e-08,1.652961170335473e-07
CRYBA4,5.582728,0.5431558369375028,0.28104354674475474,1.9326394191530747,0.05328063286320378,0.11339880208079368
CRYBB1,28.822308,0.687808373394158,0.16287087606113898,4.2230286348798565,2.4104118164267035e-05,0.00015716947206045605
CRYBB2,12.7589655,-0.9620434687654,0.17364464265072213,-5.540300317243327,3.0195336864488656e-08,3.374772943678144e-07
CRYBB3,8.703201,0.49069463270015107,0.19567825914535275,2.5076604567278764,0.012153338843707038,0.034439739526693706
CRYBG3,806.30896,0.30276000365788,0.10908473676866175,2.7754570678384582,0.005512417674326343,0.017902093243705033
CRYGA,0.30777064,-0.016616529892978155,0.7421910229082754,-0.0223884813748707,0.9821380685815837,0.9886030197916194
CRYGB,0.6990524,1.5334232621287467,0.9102112297901571,1.6846894566245538,0.09204850174958544,0.17533474588664463
CRYGC,0.89544886,1.1778685949323435,0.7316463615947638,1.6098878594365627,0.10742233986022912,0.19774764284307064
CRYGD,3.8400888,2.552698094450693,0.6628259284389794,3.8512345171266147,0.0001175238877800598,0.0006465961439009757
CRYGN,51.12433,3.0516457650376623,0.29957678580632596,10.186522820264608,2.2776551027255746e-24,1.3972949956219277e-22
CRYGS,57.05512,0.31935523395983917,0.12015435491556613,2.657874815975283,0.007863509578944215,0.02403762612620092
CRYL1,2795.2253,0.1846764263065695,0.12430828371614801,1.4856324999890536,0.13737635369494927,0.23984791166117916
CRYM,492.0704,0.34604677879112516,0.23175315843797006,1.4931696341206342,0.1353927885914665,0.23710397071454134
CRYZL1,662.449,0.17120997466462867,0.05084711508970633,3.3671521847910904,0.000759487637093449,0.0033498248947304026
CRYZ,2700.9812,0.15369850685788064,0.11469290551918333,1.3400873067268602,0.1802169622896176,0.29478819391573186
CSAD,828.5821,0.2368960977773718,0.09601080581575659,2.467389954334642,0.01361020485884497,0.03781793398943576
CSAG1,99.37306,-0.9402480985649753,0.3732120537338087,-2.5193401155140656,0.011757502413618247,0.03350495656249612
CSAG2,44.178017,-1.1207675349943944,0.5453348547601463,-2.055191457526293,0.03986051590715071,0.08994238398511926
CSAG3,97.94428,-0.800654577721972,0.333921623437994,-2.397732047055185,0.016496928198866233,0.04424350895598358
CSDAP1,168.79834,0.2427194490186528,0.13115535520934662,1.8506255320740095,0.06422344396321089,0.1314149726432494
CSDA,8255.156,0.1476958601510803,0.09434956978745715,1.5654110610551508,0.11748655653115588,0.21222767279406268
CSDC2,521.19885,1.2232919414389178,0.2243791341124621,5.451897059312949,4.983530296185763e-08,5.379353993180109e-07
CSDE1,23557.42,0.08837090500442928,0.047028308055515194,1.8791002410741773,0.06023080724144876,0.12491700908384402
CSE1L,5703.387,-0.06625523762066364,0.06109329975885174,-1.084492700217326,0.2781464018449137,0.40868872168368203
CSF1R,3182.471,0.2811780017143666,0.12147400326508961,2.3147175046232653,0.020628397160989114,0.052937022349928795
CSF1,1483.1864,-0.14406535925341665,0.10747929497149769,-1.3404010446069745,0.18011499630372818,0.2946460317365176
CSF2RA,396.0475,0.31187118407351433,0.1269386523720309,2.456865408965305,0.014015518468295298,0.03874063508821172
CSF2RB,768.8176,0.1904075149442334,0.13850403429213093,1.3747434572384247,0.1692109932805247,0.28098932019515216
CSF2,24.184938,0.5223832228340689,0.2954923748001733,1.767839942358345,0.07708766536986011,0.15216931672345438
CSF3R,1183.3966,0.661692576787783,0.17332807084963656,3.81757307713767,0.00013477087484706164,0.0007295894939853378
CSF3,146.84604,0.8923048054373575,0.2961184425905718,3.013337493035187,0.0025839138656801844,0.009551793417333058
CSGALNACT1,1390.4294,0.8623188405180008,0.13649787433091645,6.317452522575199,2.6591009356645265e-10,4.0591735811977215e-09
CSGALNACT2,1257.8004,0.09716114753820625,0.07158713111797639,1.3572432086722903,0.1747039456812095,0.2877667045687459
CSH1,1.1754448,2.2250735271097684,1.3178740581266968,1.68838100529319,0.09133811432163244,0.1742869439620073
CSH2,1.3394248,1.502606375515713,0.7309596227116789,2.0556626232532733,0.03981504701459338,0.08986851821514295
CSHL1,0.13520776,0.16689074644983187,1.4952559042270934,0.1116135010589366,0.9111298666185227,
CSK,4059.8164,-0.14912916296308054,0.061498607303653134,-2.4249193518602166,0.0153117878233343,0.04161598782501272
CSMD1,146.07875,1.1100258751763106,0.26167921554704404,4.241933670031019,2.216021920474667e-05,0.00014543108311096324
CSMD2,172.87004,0.6277627692447775,0.18926805020059628,3.3167920765255485,0.0009105735464200469,0.0039022791264915584
CSMD3,116.373055,3.7126796368509067,0.37278375067601277,9.959338705397611,2.2958470736063297e-23,1.262070989620109e-21
CSN1S1,3.887304,1.277647651879908,0.7680831104871892,1.6634237030280563,0.09622765168122059,0.18166844910297963
CSN1S2A,0.11362137,0.21434604165954418,2.291151369503885,0.09355385441249028,0.925463567614986,
CSN2,8.577631,2.871128919415425,0.928471620059088,3.092317371243621,0.0019860039453639205,0.007634275625765453
CSN3,14.0585985,3.9925642727664505,0.8411873614032626,4.746343628018952,2.071267147131968e-06,1.6868372063825474e-05
CSNK1A1L,10.098844,-0.21987616317395128,0.14878039284951217,-1.4778571219149206,0.13944602519776123,0.24255254760645165
CSNK1A1P,4.791455,1.452363578758639,0.26935755570480363,5.391954107091483,6.969557020675271e-08,7.301618356242776e-07
CSNK1A1,11024.952,0.030103216560353824,0.0492072717575866,0.6117635765025444,0.5406941914794592,0.6625255592775072
