Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
SAMM50,2516.9895,-0.224815413,0.012892568,-17.43759823,4.28E-68,1.06E-67
SAMSN1,430.9659,0.201855662,0.029044358,6.949909656,3.66E-12,5.12E-12
SAP130,1674.4122,-0.007687364,0.009868578,-0.778973848,0.43599512,0.453480364
SAP18,6036.9272,-0.058953605,0.011045008,-5.337578988,9.42E-08,1.22E-07
SAP30BP,2705.324,-0.03996023,0.010505243,-3.803836859,0.000142472,0.000172777
SAP30L,1930.8552,0.491212934,0.011437982,42.94576749,0,0
SAP30,479.90082,0.305490332,0.01799239,16.97886345,1.18E-64,2.83E-64
SAPS1,5585.122,-0.430016399,0.01172038,-36.68962985,1.07E-294,1.42E-293
SAPS2,3046.5854,-0.071560065,0.01346524,-5.31442941,1.07E-07,1.39E-07
SAPS3,4522.9385,-0.007966411,0.009797325,-0.813121011,0.416148681,0.433702124
SAR1A,4940.8447,0.183343959,0.009497654,19.30413057,4.96E-83,1.38E-82
SAR1B,1384.7528,0.012089113,0.016328536,0.74036722,0.459077203,0.47656296
SARDH,603.3672,0.236176732,0.042412813,5.56852313,2.57E-08,3.37E-08
SARM1,1097.5388,0.553947598,0.022002599,25.17646224,7.25E-140,3.10E-139
SARNP,2023.5586,-0.216916873,0.011246604,-19.28732224,6.86E-83,1.91E-82
SARS2,1100.6918,-0.545836448,0.014412082,-37.87353314,0,0
SARS,6409.7256,0.066575671,0.010360761,6.425751403,1.31E-10,1.79E-10
SART1,3818.1094,-0.254898979,0.012224731,-20.85109082,1.49E-96,4.60E-96
SART3,2837.8267,0.030146944,0.007606508,3.963309371,7.39E-05,9.03E-05
SASH1,2628.9087,1.140501098,0.022942111,49.71212434,0,0
SASH3,1069.373,-0.541454827,0.031329174,-17.28276725,6.34E-67,1.55E-66
SASS6,349.2152,-0.369830048,0.018054679,-20.48388934,3.00E-93,9.01E-93
SAT1,16934.973,-0.299245729,0.020572979,-14.54557087,6.23E-48,1.30E-47
SAT2,2146.9219,0.159007078,0.022161058,7.175066937,7.23E-13,1.02E-12
SATB1,1679.545,0.432619637,0.027894703,15.5090249,3.01E-54,6.63E-54
SATB2,785.1516,-0.059032142,0.034737872,-1.699359772,0.089251417,0.097697166
SATL1,58.533566,0.161709405,0.01526894,10.59074213,3.29E-26,5.55E-26
SAV1,1652.9843,0.429181594,0.014396931,29.81063006,2.84E-195,1.82E-194
SBDSP1,1023.37506,0.334500129,0.013203777,25.33367066,1.36E-141,5.88E-141
SBDS,4539.499,0.447890097,0.013255573,33.78881397,2.88E-250,2.80E-249
SBF1P1,3.8700514,-0.022792479,0.03382174,-0.673900265,0.500374724,0.517533479
SBF1,5075.946,0.065186369,0.016297984,3.999658522,6.34E-05,7.76E-05
SBF2,1944.1276,0.732300645,0.015168385,48.27808995,0,0
SBK1,1068.2148,-0.025716495,0.035029666,-0.734134736,0.462866625,0.480349761
SBK2,3.5824063,0.440914205,0.096897381,4.550321166,5.36E-06,6.72E-06
SBNO1,1060.2722,0.130788866,0.021330379,6.131577204,8.70E-10,1.17E-09
SBNO2,4118.114,-0.462406184,0.016021452,-28.86169004,3.61E-183,2.12E-182
SBSN,2725.0479,-4.590926856,0.083480658,-54.99389848,0,0
SC4MOL,3820.6602,-0.124825341,0.024784204,-5.036487789,4.74E-07,6.07E-07
SC5DL,3421.8804,0.20312102,0.022367893,9.080918793,1.08E-19,1.68E-19
SC65,1697.776,-0.14561641,0.020394666,-7.13992619,9.34E-13,1.32E-12
SCAF1,4480.084,-0.238358349,0.011525699,-20.68059804,5.18E-95,1.58E-94
SCAI,624.8756,0.250998187,0.017225857,14.57101298,4.29E-48,8.97E-48
SCAMP1,2880.4167,0.303986618,0.014412011,21.09258893,9.30E-99,2.92E-98
SCAMP2,5754.683,-0.233941954,0.009719356,-24.06969681,5.19E-128,2.05E-127
SCAMP3,3961.3845,-0.294169378,0.011862093,-24.79911309,9.16E-136,3.82E-135
SCAMP4,4070.3013,-0.086240429,0.011999014,-7.187293057,6.61E-13,9.37E-13
SCAMP5,1929.1115,0.776209455,0.031672902,24.50705211,1.24E-132,5.07E-132
SCAND1,2772.1282,-0.62962928,0.018379569,-34.25702152,3.43E-257,3.51E-256
SCAND2,592.83545,0.136218259,0.011872138,11.4737768,1.79E-30,3.16E-30
SCAND3,151.1233,0.264089655,0.039560682,6.675558667,2.46E-11,3.40E-11
SCAPER,801.5442,0.604280863,0.016833154,35.89825524,3.25E-282,3.94E-281
SCAP,4826.1426,-0.163648755,0.012739375,-12.84590134,9.07E-38,1.73E-37
SCARA3,3283.8809,1.234680703,0.03453028,35.75646397,5.25E-280,6.25E-279
SCARA5,343.16147,2.235313777,0.055489503,40.28354306,0,0
SCARB1,5805.785,-0.329529756,0.030299009,-10.87592519,1.50E-27,2.57E-27
SCARB2,13255.13,0.491577361,0.013449448,36.55000287,1.78E-292,2.32E-291
SCARF1,555.85205,0.675106219,0.021588041,31.27223178,1.11E-214,8.36E-214
SCARF2,825.82806,0.603493994,0.028504805,21.17165869,1.74E-99,5.49E-99
SCARNA10,12.300015,-0.601558039,0.04234884,-14.20482923,8.55E-46,1.75E-45
SCARNA11,0.049014598,-0.459224652,0.313797563,-1.463442382,0.143346369,0.154944981
SCARNA12,15.548422,-0.842053147,0.027036967,-31.14451272,6.02E-213,4.46E-212
SCARNA14,0.03004153,-0.442830251,0.443738819,-0.997952472,0.318302406,0.335142671
SCARNA15,0.20407791,-0.705931007,0.137242837,-5.143663747,2.69E-07,3.47E-07
SCARNA16,4.020778,-0.634642635,0.038896429,-16.31621834,7.57E-60,1.75E-59
SCARNA17,29.171534,-0.143603146,0.031774442,-4.519454539,6.20E-06,7.76E-06
SCARNA18,0.044539895,-0.429441134,0.397577796,-1.080143656,0.280078214,0.296275193
SCARNA1,0.23075815,-0.609646188,0.141674098,-4.303159121,1.68E-05,2.09E-05
SCARNA20,0.06485586,-0.493785615,0.267177059,-1.848158737,0.064579383,0.071203447
SCARNA21,0.42622837,-1.08697541,0.122014382,-8.908584342,5.17E-19,7.99E-19
SCARNA22,0.26410735,-0.889411575,0.137881327,-6.450558558,1.11E-10,1.52E-10
SCARNA23,0.02557946,-0.446746258,0.494739552,-0.902992809,0.366529711,0.384078045
SCARNA27,0.043684587,-0.466396911,0.342182403,-1.363006706,0.172880397,0.185921082
SCARNA2,36.744587,-0.840272834,0.038107603,-22.05000494,9.55E-108,3.23E-107
SCARNA3,0.2077276,-0.616847496,0.184243853,-3.347994982,0.000813985,0.000965392
SCARNA4,0.12727906,-0.505614268,0.180659428,-2.798715101,0.005130638,0.005916435
SCARNA5,5.2268167,-0.323490461,0.048190149,-6.712792327,1.91E-11,2.64E-11
SCARNA6,3.1327083,-0.461751504,0.042880755,-10.76826907,4.86E-27,8.28E-27
SCARNA7,27.54333,-0.888365602,0.050509836,-17.58797238,3.05E-69,7.61E-69
SCARNA8,0.14834052,-0.591124795,0.172785305,-3.421152013,0.000623565,0.00074232
SCARNA9L,1.9625036,-1.626277621,0.062533785,-26.00638373,4.19E-149,1.92E-148
SCARNA9,33.41694,-1.299538646,0.038318927,-33.91375346,4.18E-252,4.11E-251
SCCPDH,3600.9192,0.016046978,0.022053656,0.727633459,0.466837993,0.484273652
SCD5,4744.662,2.22946008,0.040400454,55.18403551,0,0
SCD,27030.69,0.308351612,0.0330479,9.330445059,1.05E-20,1.67E-20
SCEL,931.7881,-0.525224855,0.075569529,-6.95022008,3.65E-12,5.11E-12
SCFD1,2037.9192,0.133582924,0.009758387,13.68903753,1.18E-42,2.35E-42
SCFD2,764.27454,0.107996013,0.012145934,8.89153638,6.03E-19,9.32E-19
SCG2,2544.357,-0.451015352,0.062084729,-7.264513541,3.74E-13,5.32E-13
SCG3,2015.1454,2.388772022,0.076469299,31.23831451,3.22E-214,2.41E-213
SCG5,1435.7118,-0.003436841,0.052119528,-0.065941524,0.947424381,0.949663383
SCGB1A1,507.60556,0.381110528,0.124585658,3.059024078,0.002220593,0.00259658
SCGB1C1,1.37287,-1.027190178,0.13153433,-7.809293394,5.75E-15,8.41E-15
SCGB1D1,5.271237,-2.692536087,0.242805191,-11.0892855,1.41E-28,2.44E-28
SCGB1D2,780.16205,-0.455824198,0.099787479,-4.567949824,4.93E-06,6.18E-06
SCGB1D4,9.351929,-4.337713351,0.2365936,-18.33402655,4.43E-75,1.16E-74
SCGB2A1,1008.7458,-3.118093494,0.084205162,-37.02971915,3.81E-300,5.29E-299
SCGB2A2,2488.8606,0.211179324,0.178701852,1.181741106,0.237308443,0.252567441
SCGB3A1,778.02124,-1.047638994,0.069363771,-15.10354736,1.53E-51,3.30E-51
SCGB3A2,545.8427,-0.7059935,0.139778533,-5.050800604,4.40E-07,5.64E-07
SCGBL,1.6219089,0.228546221,0.046415352,4.923935958,8.48E-07,1.08E-06
SCGN,231.59898,0.946091288,0.085479332,11.0680707,1.79E-28,3.09E-28
SCHIP1,1156.9271,1.414561712,0.030983081,45.65594047,0,0
SCIN,1347.6643,0.575922427,0.045053718,12.78301655,2.04E-37,3.87E-37
SCLT1,403.42447,-0.122738263,0.013996107,-8.769457444,1.80E-18,2.76E-18
SCLY,783.7375,-0.221949747,0.017373281,-12.77535043,2.25E-37,4.27E-37
SCMH1,2000.2062,0.148486846,0.01459899,10.17103551,2.67E-24,4.41E-24
SCML1,560.2753,-0.19854519,0.024272158,-8.179956243,2.84E-16,4.24E-16
SCML2,167.83624,-0.025039914,0.031315055,-0.799612635,0.423935265,0.441478161
SCML4,112.337975,-0.660731203,0.038481093,-17.17028175,4.43E-66,1.08E-65
SCN10A,0.7328819,-0.077012409,0.083093685,-0.926814228,0.354022997,0.371370269
SCN11A,22.613554,0.746962436,0.036998007,20.18926149,1.22E-90,3.59E-90
SCN1A,130.60672,2.558809164,0.084397984,30.31836837,6.57E-202,4.45E-201
SCN1B,510.34088,0.759061427,0.029978396,25.32028184,1.91E-141,8.24E-141
SCN2A,262.51654,1.517956741,0.053471328,28.38823738,2.83E-177,1.58E-176
SCN2B,183.83022,2.230036356,0.052762498,42.26555674,0,0
SCN3A,371.8983,1.980244191,0.055221323,35.86013688,1.28E-281,1.54E-280
SCN3B,549.9421,1.194440402,0.053321265,22.40082661,3.86E-111,1.34E-110
SCN4A,130.39185,1.110172397,0.04958945,22.38726966,5.24E-111,1.81E-110
SCN4B,674.61536,1.520762597,0.037394112,40.6685039,0,0
SCN5A,73.46471,0.149772901,0.044538418,3.362780017,0.000771618,0.000915838
SCN7A,159.58614,1.907889466,0.058824995,32.43331289,9.31E-231,7.86E-230
SCN8A,148.90019,0.762025614,0.035692963,21.34946375,3.94E-101,1.26E-100
SCN9A,319.7245,0.017054135,0.045751825,0.3727531,0.709332212,0.722317536
SCNM1,1273.3247,-0.314024565,0.013463251,-23.32457176,2.50E-120,9.27E-120
SCNN1A,6411.9155,-0.459480469,0.045494661,-10.09965685,5.54E-24,9.11E-24
SCNN1B,921.3418,-0.662776128,0.054561145,-12.14740134,5.92E-34,1.09E-33
SCNN1D,251.81374,-0.101231296,0.032039197,-3.159607809,0.001579816,0.001856157
SCNN1G,564.21924,0.371523932,0.061848705,6.006979985,1.89E-09,2.53E-09
SCO1,1011.35376,-0.036080979,0.011075852,-3.257625708,0.001123485,0.001327127
SCO2,1484.9651,-0.796260747,0.016401619,-48.54769166,0,0
SCOC,3296.6753,0.167812389,0.014823999,11.32031852,1.04E-29,1.82E-29
SCP2,6988.384,0.267221046,0.01821817,14.66783128,1.04E-48,2.17E-48
SCPEP1,4868.9463,-0.164480612,0.023566627,-6.979387185,2.96E-12,4.16E-12
SCRG1,576.56244,2.768752663,0.0732045,37.8221647,0,0
SCRIB,5357.027,-0.423495734,0.01642963,-25.77634089,1.63E-146,7.34E-146
SCRN1,5146.3745,0.759037654,0.025129317,30.20526339,2.02E-200,1.35E-199
SCRN2,1638.3335,-0.102679292,0.019516808,-5.261069812,1.43E-07,1.85E-07
SCRN3,682.2386,0.307115644,0.012961052,23.69527224,4.03E-124,1.55E-123
SCRT1,97.29991,1.969317441,0.074802515,26.32688803,9.44E-153,4.46E-152
SCRT2,21.15094,1.889180912,0.12725016,14.8461968,7.36E-50,1.56E-49
SCTR,125.76418,-0.504107138,0.07565309,-6.663404469,2.68E-11,3.69E-11
SCT,17.359426,-0.550717549,0.048962785,-11.24767613,2.38E-29,4.14E-29
SCUBE1,241.46228,0.369475957,0.048227243,7.661146205,1.84E-14,2.67E-14
SCUBE2,2535.1846,0.004630393,0.05153064,0.089857078,0.92840079,0.931420277
SCUBE3,324.94333,0.913041783,0.045459325,20.08480743,1.00E-89,2.94E-89
SCXB,59.69135,0.134112572,0.047433884,2.827358027,0.004693382,0.005422345
SCYL1,4717.1577,-0.134624573,0.010106286,-13.32087443,1.75E-40,3.42E-40
SCYL2,1998.7927,0.078246566,0.014812479,5.282476211,1.27E-07,1.65E-07
SCYL3,742.0489,-0.018508564,0.012599801,-1.468956829,0.141844499,0.153370447
SDAD1,1959.084,0.038122808,0.00940356,4.05408254,5.03E-05,6.17E-05
SDC1,20438.273,-1.080001687,0.036331409,-29.72639146,3.50E-194,2.22E-193
SDC2,5824.959,0.884475347,0.032032844,27.61151493,8.09E-168,4.26E-167
SDC3,8475.265,0.93497591,0.027415706,34.10365957,6.51E-255,6.56E-254
SDC4P,0.11410326,-0.39671161,0.188300496,-2.106800667,0.035134862,0.039235952
SDC4,15411.148,0.008573774,0.026867328,0.319115238,0.749639129,0.761458017
SDCBP2,1104.1215,-1.23304758,0.037163889,-33.17864769,2.19E-241,1.99E-240
SDCBP,10488.596,0.109177265,0.019966893,5.467914572,4.55E-08,5.94E-08
SDCCAG1,1743.4425,0.225153433,0.012189677,18.47082789,3.55E-76,9.38E-76
SDCCAG3,1554.763,-0.315179642,0.011606963,-27.15435821,2.25E-162,1.14E-161
SDCCAG8,1095.0336,0.253538359,0.01195041,21.21587053,6.82E-100,2.16E-99
SDF2L1,1441.0938,-0.802794391,0.020383263,-39.38498007,0,0
SDF2,1990.1141,-0.099173349,0.010780763,-9.199103323,3.61E-20,5.66E-20
SDF4,7589.7266,-0.166887612,0.011075082,-15.06874759,2.60E-51,5.58E-51
SDHAF1,632.43616,-0.308868334,0.013396519,-23.05586571,1.28E-117,4.68E-117
SDHAF2,1589.8678,-0.200457113,0.008806463,-22.76249981,1.08E-114,3.84E-114
SDHAP1,425.76724,-0.341434168,0.016676613,-20.47383217,3.68E-93,1.11E-92
SDHAP2,477.48907,-0.406134866,0.018596239,-21.8396236,9.76E-106,3.24E-105
SDHAP3,385.26685,-0.304632114,0.022550499,-13.50888559,1.39E-41,2.73E-41
SDHA,7138.3457,-0.132581374,0.01615478,-8.206943694,2.27E-16,3.39E-16
SDHB,3322.0925,-0.133863613,0.012575712,-10.64461525,1.85E-26,3.13E-26
SDHC,4857.1597,-0.072395704,0.012574617,-5.757288888,8.55E-09,1.13E-08
SDHD,3955.7341,0.129485782,0.014864606,8.711013157,3.01E-18,4.61E-18
SDK1,1223.1456,-0.02889064,0.035785344,-0.807331619,0.419475452,0.437012625
SDK2,635.0742,-0.331319019,0.040258298,-8.229831743,1.87E-16,2.81E-16
SDPR,1674.5923,1.793742214,0.034632529,51.79356721,0,0
SDR16C5,637.7979,-0.968027415,0.065052733,-14.88065722,4.40E-50,9.35E-50
SDR39U1,1587.9382,0.02143011,0.014950748,1.433380434,0.151749147,0.16375813
SDR42E1,324.57837,-0.469954322,0.036754542,-12.78629257,1.96E-37,3.71E-37
SDR9C7,30.684034,-3.91145414,0.097661097,-40.05130252,0,0
SDSL,952.7251,-0.229290784,0.025316109,-9.057110022,1.34E-19,2.09E-19
SDS,1056.9104,-0.397488405,0.045475324,-8.740749354,2.32E-18,3.55E-18
SEBOX,0.5864714,-0.501167673,0.085931808,-5.832155559,5.47E-09,7.26E-09
SEC11A,5065.397,0.010555031,0.01012836,1.042126375,0.297353092,0.313831602
SEC11C,2885.2666,-0.106319291,0.023573243,-4.510168169,6.48E-06,8.11E-06
SEC13,5028.9067,-0.209487681,0.011203636,-18.69818772,5.12E-78,1.37E-77
SEC14L1,4859.3457,0.641152292,0.015929352,40.24974102,0,0
SEC14L2,2182.417,0.584615563,0.035122964,16.64482416,3.30E-62,7.78E-62
SEC14L3,6.9823375,0.716711304,0.110311363,6.497166613,8.18E-11,1.12E-10
SEC14L4,76.241905,0.045748399,0.060944576,0.750655785,0.452859839,0.470228666
SEC14L5,114.30245,1.320673059,0.042896197,30.78764873,3.83E-208,2.73E-207
SEC16A,7438.433,-0.127540478,0.013253241,-9.623342716,6.37E-22,1.02E-21
SEC16B,709.56775,-0.063350703,0.032699575,-1.937355538,0.052701898,0.058392269
SEC1,20.205961,-0.230781488,0.026664161,-8.655118969,4.92E-18,7.52E-18
SEC22A,742.2703,-0.029567117,0.009521758,-3.105216058,0.001901401,0.002228078
SEC22B,2976.1892,0.112223773,0.012637583,8.88016088,6.68E-19,1.03E-18
SEC22C,1179.0846,0.393925939,0.014324398,27.50034912,1.74E-166,9.07E-166
SEC23A,2877.2388,0.590359917,0.015293114,38.60299026,0,0
SEC23B,3927.9429,0.045280295,0.012685382,3.569486131,0.000357682,0.00042924
SEC23IP,2161.7815,0.124218588,0.012713217,9.770822501,1.50E-22,2.43E-22
SEC24A,1923.9718,0.23075887,0.015427973,14.95717362,1.40E-50,2.98E-50
SEC24B,2197.0356,0.258647124,0.011242447,23.00630194,4.03E-117,1.46E-116
SEC24C,6275.2446,-0.085425162,0.008444701,-10.11583071,4.70E-24,7.73E-24
SEC24D,2895.6138,0.235239566,0.019049226,12.34903514,4.93E-35,9.14E-35
SEC31A,9146.568,0.224904233,0.010980468,20.48220789,3.10E-93,9.32E-93
SEC31B,405.5196,-0.175349768,0.030241149,-5.798383109,6.70E-09,8.87E-09
SEC61A1,19844.957,-0.200847232,0.01033068,-19.44182166,3.42E-84,9.61E-84
SEC61A2,383.1207,0.484922888,0.020038271,24.19983667,2.23E-129,8.91E-129
SEC61B,3568.4116,-0.378192474,0.013676913,-27.65188871,2.65E-168,1.40E-167
SEC61G,3417.4778,0.070804646,0.022453752,3.153354722,0.001614055,0.001895728
SEC62,7963.606,0.384838627,0.01329027,28.95641842,2.33E-184,1.38E-183
SEC63,5060.897,0.320030449,0.012211672,26.20693206,2.22E-151,1.03E-150
SECISBP2L,2833.8225,0.87034375,0.018120025,48.03215062,0,0
SECISBP2,2040.6052,0.10759891,0.011056834,9.731439678,2.21E-22,3.57E-22
SECTM1,1355.2152,-0.584716548,0.031144849,-18.77410132,1.23E-78,3.32E-78
SEH1L,1980.9218,-0.142719797,0.010992702,-12.98314065,1.52E-38,2.92E-38
SEL1L2,2.1203108,1.915313055,0.074744781,25.62470623,8.09E-145,3.58E-144
SEL1L3,4569.125,-0.32523753,0.028932958,-11.24107444,2.56E-29,4.46E-29
SEL1L,6238.6245,0.422263784,0.015338573,27.52953574,7.78E-167,4.06E-166
SELENBP1,5441.9536,-0.188030651,0.035020792,-5.369114808,7.91E-08,1.03E-07
SELE,358.085,1.089197847,0.045201677,24.09640344,2.73E-128,1.08E-127
SELK,1443.4713,0.064007733,0.013665933,4.683744191,2.82E-06,3.55E-06
SELL,1227.2413,-0.091625918,0.040520567,-2.261220041,0.023745635,0.026703346
SELM,2532.1096,0.12693788,0.028447688,4.462151046,8.11E-06,1.01E-05
SELO,1312.2156,-0.465440143,0.017015328,-27.35416837,9.63E-165,4.97E-164
SELPLG,1371.6676,0.043625915,0.027310685,1.597393674,0.110177982,0.120036043
SELP,313.55618,0.934444416,0.03842502,24.31864496,1.24E-130,5.02E-130
SELS,2613.8613,-0.17985976,0.012289276,-14.63550554,1.67E-48,3.49E-48
SELT,4658.5815,0.102909149,0.012673053,8.12031214,4.65E-16,6.92E-16
SELV,9.3842745,0.943834175,0.090701786,10.40590505,2.33E-25,3.89E-25
SEMA3A,384.43185,0.411170294,0.039985305,10.28303517,8.40E-25,1.40E-24
SEMA3B,2003.9373,0.130349127,0.034089596,3.8237217,0.000131452,0.000159518
SEMA3C,3602.241,0.379336393,0.036532269,10.3835979,2.94E-25,4.92E-25
SEMA3D,389.78162,1.325939008,0.043322595,30.60617725,1.01E-205,7.07E-205
SEMA3E,316.6969,0.6143923,0.055088023,11.1529197,6.93E-29,1.20E-28
SEMA3F,3349.337,-0.379668301,0.027862462,-13.62651651,2.79E-42,5.52E-42
SEMA3G,738.2225,1.399576179,0.029114185,48.07196793,0,0
SEMA4A,1691.129,-0.413593297,0.026176716,-15.8000454,3.11E-56,6.95E-56
SEMA4B,6890.132,-0.689328254,0.02294245,-30.04597418,2.46E-198,1.62E-197
SEMA4C,2668.263,0.056002034,0.017402716,3.218005405,0.001290854,0.001521038
SEMA4D,2195.4287,-0.075658138,0.019340037,-3.911995467,9.15E-05,0.000111526
SEMA4F,620.5397,0.024063339,0.018256554,1.318065805,0.18748162,0.201039624
SEMA4G,1131.6578,-0.275661256,0.03502951,-7.869400744,3.56E-15,5.23E-15
SEMA5A,2344.6985,0.983021867,0.03190209,30.81371409,1.72E-208,1.23E-207
SEMA5B,730.2963,1.632834918,0.045316437,36.03184657,2.65E-284,3.26E-283
SEMA6A,2238.9343,0.635822076,0.033893851,18.75921631,1.63E-78,4.39E-78
SEMA6B,958.52234,0.789947389,0.02813465,28.07738415,1.85E-173,1.01E-172
SEMA6C,591.226,0.489466884,0.026469768,18.49154394,2.42E-76,6.40E-76
SEMA6D,669.06213,1.396961788,0.035036822,39.87124737,0,0
SEMA7A,903.27216,0.155928267,0.031910785,4.886381473,1.03E-06,1.31E-06
SEMG1,119.58496,2.301225107,0.141328935,16.28275983,1.31E-59,3.01E-59
SEMG2,59.13694,2.626988905,0.151937951,17.28987981,5.61E-67,1.37E-66
SENP1,993.4056,0.018309133,0.012239106,1.49595346,0.134665784,0.14586405
SENP2,1747.0704,0.048526739,0.013278571,3.654515063,0.000257669,0.000310499
SENP3,2251.2437,0.01835234,0.010300423,1.781707458,0.07479695,0.082188639
SENP5,1782.2864,-0.159766127,0.011636004,-13.73032612,6.68E-43,1.33E-42
SENP6,3081.5369,0.281329405,0.011271131,24.96017568,1.66E-137,6.97E-137
SENP7,813.688,0.477271467,0.015909906,29.99838419,1.03E-197,6.73E-197
SENP8,123.80386,0.357311309,0.014796834,24.14782239,7.87E-129,3.13E-128
Sep-15,6745.0137,0.126817403,0.011653635,10.88221819,1.40E-27,2.40E-27
SEPHS1,2541.79,0.084023157,0.011911818,7.053764368,1.74E-12,2.45E-12
SEPHS2,6110.183,-0.202470462,0.021741931,-9.312441703,1.25E-20,1.97E-20
SEPN1,7792.166,0.244051558,0.01465248,16.65598961,2.74E-62,6.46E-62
SEPP1,19348.979,0.581310213,0.034617881,16.79219527,2.78E-63,6.63E-63
SEPSECS,766.9035,0.235073629,0.017267625,13.61354741,3.33E-42,6.58E-42
Sep-10,2759.2075,0.382185982,0.018274544,20.91357118,4.03E-97,1.25E-96
Sep-11,5025.894,0.663117362,0.01528926,43.37144869,0,0
Sep-12,2.5838716,-0.695016321,0.064895874,-10.70971514,9.16E-27,1.56E-26
Sep-14,6.1974106,0.456149934,0.1203049,3.791615593,0.00014967,0.000181431
Sep-01,527.9142,-1.230389135,0.031173754,-39.46875125,0,0
Sep-02,18159.207,0.499715533,0.010463041,47.76006683,0,0
Sep-03,1476.5426,1.778191868,0.046573583,38.18026796,0,0
Sep-04,1161.0294,1.417918784,0.034930213,40.59290358,0,0
Sep-05,1852.1471,0.527350886,0.029849119,17.66721768,7.50E-70,1.88E-69
Sep-06,2528.99,-0.489999399,0.025298835,-19.3684567,1.42E-83,3.99E-83
SEPT7L,2.734722,-0.649941313,0.037875985,-17.15972023,5.32E-66,1.29E-65
SEPT7P2,317.69034,0.161608014,0.015111147,10.69462248,1.08E-26,1.83E-26
Sep-07,7231.8916,0.680028054,0.013067037,52.04148695,0,0
Sep-08,3949.2068,0.697089705,0.017145791,40.65660713,0,0
Sep-09,16264.265,-0.189557814,0.012917847,-14.67410277,9.45E-49,1.98E-48
SEPW1,7971.5137,-0.065722426,0.017392876,-3.778697895,0.000157651,0.000191037
SEPX1,2146.6501,-0.413985839,0.022057903,-18.76814121,1.38E-78,3.71E-78
SERAC1,511.70456,0.176164501,0.013783301,12.78100904,2.09E-37,3.97E-37
SERBP1,13489.063,-0.125168455,0.010100514,-12.39228555,2.88E-35,5.35E-35
SERF1A,1187.8779,0.006256103,0.01459015,0.428789474,0.66807644,0.68218318
SERF2,22042.36,-0.529055776,0.015416312,-34.3179202,4.24E-258,4.37E-257
SERGEF,859.4674,0.078778773,0.019354806,4.070243455,4.70E-05,5.77E-05
SERHL2,210.13945,0.012607168,0.038989077,0.323351288,0.746429216,0.75834884
SERHL,349.0306,-0.28766586,0.025198443,-11.41601735,3.48E-30,6.13E-30
SERINC1,11169.307,0.885978684,0.01656987,53.46925853,0,0
SERINC2,9316.394,-0.997941325,0.03147984,-31.70096572,1.51E-220,1.18E-219
SERINC3,5038.814,0.279195177,0.012429605,22.46211186,9.74E-112,3.40E-111
SERINC4,18.943228,-0.445824657,0.026813894,-16.62662852,4.47E-62,1.05E-61
SERINC5,623.7379,0.228185948,0.029950862,7.618677076,2.56E-14,3.71E-14
SERP1,9681.902,-0.198242435,0.013177542,-15.04396157,3.78E-51,8.10E-51
SERP2,163.32774,1.104819478,0.033407365,33.07113548,7.73E-240,6.97E-239
SERPINA10,493.83798,-0.276500181,0.114772496,-2.409115345,0.015991243,0.018115163
SERPINA11,373.3068,-0.060883615,0.101279485,-0.601144598,0.547743681,0.56429074
SERPINA12,8.315829,-1.26546395,0.09409609,-13.44863481,3.14E-41,6.16E-41
SERPINA13,0.14482254,-0.45164488,0.19070318,-2.368313308,0.017869396,0.02019221
SERPINA1,84011.06,0.048011783,0.058581271,0.819575636,0.412458068,0.430120053
SERPINA3,21986.07,0.120941843,0.058899779,2.053349706,0.040038673,0.044592306
SERPINA4,662.71533,-0.147642844,0.102925642,-1.434461232,0.151440685,0.16343392
SERPINA5,3437.5403,-0.001282396,0.064882904,-0.01976477,0.984231022,0.984763091
SERPINA6,1685.2976,-0.157392487,0.099486,-1.58205664,0.113636641,0.12366519
SERPINA7,362.5796,-0.235253637,0.159811021,-1.472073923,0.141000917,0.152490712
SERPINA9,13.627653,-1.212306904,0.077658737,-15.61069569,6.16E-55,1.36E-54
SERPINB10,8.358819,-3.492656036,0.108832689,-32.09197602,5.71E-226,4.64E-225
SERPINB11,52.07317,-0.778830945,0.132126604,-5.894580807,3.76E-09,5.00E-09
SERPINB12,12.934066,-3.790803416,0.137237007,-27.62231189,6.00E-168,3.16E-167
SERPINB13,944.52765,-4.32368848,0.119093301,-36.30505183,1.35E-288,1.71E-287
SERPINB1,4634.433,-1.004557636,0.026666583,-37.67102924,1.48107859186127e-310,0.00E+00
SERPINB2,641.0629,-2.624737385,0.074975387,-35.00798703,1.70E-268,1.88E-267
SERPINB3,2339.9846,-3.954579974,0.106372522,-37.17670592,1.62E-302,2.29E-301
SERPINB4,857.8013,-4.28666477,0.103334136,-41.4835302,0,0
SERPINB5,3278.159,-2.073747293,0.074396209,-27.87436795,5.46E-171,2.94E-170
SERPINB6,5776.8228,-0.125399746,0.017047483,-7.355909848,1.90E-13,2.71E-13
SERPINB7,178.67201,-1.579222498,0.073963259,-21.35144568,3.78E-101,1.21E-100
SERPINB8,744.978,-0.227028463,0.023159891,-9.802656976,1.10E-22,1.77E-22
SERPINB9,1217.3802,0.010264095,0.025233716,0.406761151,0.684183422,0.697930168
SERPINC1,5659.942,-0.519382927,0.09596212,-5.412374478,6.22E-08,8.09E-08
SERPIND1,2343.903,-0.113373293,0.084363321,-1.343869482,0.178990596,0.192197761
