Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
SFRS2,7917.2075,0.226485872,0.010355194,21.87171732,4.83E-106,1.71E-105
SFRS3,10610.995,0.098296513,0.009430687,10.42304922,1.95E-25,3.29E-25
SFRS4,4294.033,0.067184901,0.009814052,6.845786238,7.61E-12,1.07E-11
SFRS5,7790.786,-0.299256865,0.013809728,-21.67000384,3.94E-104,1.37E-103
SFRS6,7510.2495,-0.140638576,0.010983399,-12.80465001,1.54E-37,2.99E-37
SFRS7,4577.9517,0.069198599,0.010412806,6.64552843,3.02E-11,4.21E-11
SFRS8,2046.4661,-0.034256806,0.010724205,-3.194344636,0.001401487,0.001653313
SFRS9,5376.762,0.027708633,0.010382009,2.668908527,0.007609817,0.00879325
SFT2D1,1044.363,0.134711839,0.013128086,10.2613467,1.05E-24,1.76E-24
SFT2D2,217.62167,0.195093868,0.020476921,9.52749996,1.61E-21,2.60E-21
SFT2D3,815.0495,0.009548462,0.011394169,0.838013008,0.402023398,0.426380202
SFTA1P,77.24288,-1.821611907,0.070257328,-25.92771417,3.24E-148,1.56E-147
SFTA2,410.7676,-1.03782618,0.094034311,-11.03667549,2.54E-28,4.44E-28
SFTA3,938.50134,-3.366312924,0.166523513,-20.21524087,7.19E-91,2.24E-90
SFTPA1,8292.441,-2.082194919,0.149601442,-13.91828107,4.91E-44,1.01E-43
SFTPA2,17348.514,-2.005422699,0.101218716,-19.81276556,2.31E-87,6.99E-87
SFTPB,28333.736,-1.96909874,0.109071869,-18.0532227,7.44E-73,2.00E-72
SFTPC,5953.1807,-3.014403392,0.143522397,-21.00301736,6.15E-98,2.04E-97
SFTPD,947.86487,-1.783276965,0.068420747,-26.06339499,9.48E-150,4.62E-149
SFXN1,2157.6877,0.300551708,0.017770011,16.9134224,3.58E-64,8.95E-64
SFXN2,720.1279,-0.66853802,0.023738946,-28.16207721,1.70E-174,9.83E-174
SFXN3,2293.788,-0.171729407,0.019757536,-8.691843346,3.57E-18,5.51E-18
SFXN4,1122.0343,-0.121322587,0.015686715,-7.73409797,1.04E-14,1.53E-14
SFXN5,1486.717,0.202830845,0.029185047,6.94982064,3.66E-12,5.16E-12
SGCA,168.04268,-0.960471374,0.053548431,-17.93649902,6.12E-72,1.63E-71
SGCB,2585.7473,-0.299192777,0.025158827,-11.89215946,1.30E-32,2.39E-32
SGCD,830.9591,-0.787713349,0.041482376,-18.98910887,2.10E-80,5.99E-80
SGCE,1256.2645,-0.932126615,0.030399847,-30.66221385,1.82E-206,1.29E-205
SGCG,39.962414,-0.867151504,0.060412517,-14.35383846,1.01E-46,2.14E-46
SGCZ,2.7456782,0.980538691,0.103504451,9.473396367,2.71E-21,4.36E-21
SGEF,997.4108,-0.200091127,0.038522444,-5.194144102,2.06E-07,2.67E-07
SGIP1,256.39954,-0.216318176,0.039326227,-5.500608395,3.78E-08,4.97E-08
SGK196,108.11608,0.918719445,0.032816718,27.99547041,1.84E-172,1.05E-171
SGK1,5779.211,0.518231029,0.029667408,17.46802537,2.51E-68,6.49E-68
SGK223,1463.6235,0.406140383,0.023725232,17.11850021,1.08E-65,2.73E-65
SGK269,2356.9343,0.16645682,0.020895107,7.966306112,1.63E-15,2.43E-15
SGK2,398.86627,0.127165077,0.053408124,2.381006262,0.017265418,0.01968894
SGK3,1179.3734,-0.656408409,0.023323662,-28.14345373,2.88E-174,1.66E-173
SGK494,178.4284,-0.372989091,0.027302986,-13.66110986,1.73E-42,3.52E-42
SGMS1,1553.7701,-0.101694854,0.019797501,-5.136751958,2.80E-07,3.61E-07
SGMS2,1613.6587,-0.133633703,0.032521547,-4.109082035,3.97E-05,4.89E-05
SGOL1,197.0379,0.695259317,0.035323284,19.68274883,3.03E-86,9.10E-86
SGOL2,480.14145,0.544523988,0.024725033,22.02318519,1.73E-107,6.17E-107
SGPL1,4896.205,0.14737105,0.01505648,9.787882266,1.27E-22,2.08E-22
SGPP1,1109.2207,-0.288880111,0.021077,-13.70594093,9.35E-43,1.91E-42
SGPP2,525.8321,1.09922307,0.04059075,27.08062998,1.67E-161,8.84E-161
SGSH,2126.9734,-0.591372438,0.01515358,-39.02526304,0,0
SGSM1,292.79425,-0.226140913,0.042447113,-5.327592296,9.95E-08,1.30E-07
SGSM2,2980.9253,-0.411504457,0.019414024,-21.19624775,1.03E-99,3.48E-99
SGSM3,3189.9524,-0.242281058,0.015535615,-15.59520196,7.85E-55,1.80E-54
SGTA,4555.9326,-0.061791409,0.012388829,-4.987671603,6.11E-07,7.85E-07
SGTB,562.57654,-0.165212869,0.022342831,-7.394446369,1.42E-13,2.05E-13
SH2B1,2717.8276,-0.369916365,0.01479632,-25.00056585,6.03E-138,2.69E-137
SH2B2,192.43318,-0.271471925,0.028747954,-9.443173785,3.62E-21,5.82E-21
SH2B3,2038.4987,-0.488096571,0.022118481,-22.06736382,6.51E-108,2.34E-107
SH2D1A,230.93593,-1.554750042,0.046630898,-33.34162742,9.63E-244,8.69E-243
SH2D1B,27.974766,0.105880917,0.038842394,2.72591118,0.006412425,0.007424817
SH2D2A,274.0368,0.410576123,0.03462493,11.85781821,1.96E-32,3.60E-32
SH2D3A,819.0401,0.978686943,0.036394293,26.89122025,2.78E-159,1.45E-158
SH2D3C,890.6385,-1.005469635,0.024482886,-41.06826386,0,0
SH2D4A,1006.60815,0.269433893,0.031465855,8.562738543,1.10E-17,1.69E-17
SH2D4B,7.8365474,-0.385762912,0.04066478,-9.486413313,2.39E-21,3.85E-21
SH2D5,120.30298,1.469589973,0.050301582,29.21558157,1.23E-187,7.69E-187
SH2D6,10.8234415,0.2305319,0.057414865,4.01519538,5.94E-05,7.29E-05
SH2D7,5.6970625,1.542337354,0.047515812,32.45945511,3.98E-231,3.32E-230
SH3BGRL2,2610.7434,0.287116917,0.033704351,8.518689956,1.61E-17,2.46E-17
SH3BGRL3,11081.9,0.410400725,0.020298731,20.21804801,6.79E-91,2.12E-90
SH3BGRL,6313.596,-0.764188493,0.0222304,-34.37583145,5.79E-259,5.78E-258
SH3BGR,264.618,-1.098592447,0.031015946,-35.42024594,8.33E-275,9.04E-274
SH3BP1,1700.2302,1.212560284,0.026964547,44.96868657,0,0
SH3BP2,3159.1104,-0.195224793,0.018797322,-10.38577679,2.88E-25,4.86E-25
SH3BP4,4347.679,0.086647989,0.022977972,3.770915401,0.00016265,0.000197271
SH3BP5L,2017.6388,-0.111836411,0.011362851,-9.842284377,7.40E-23,1.21E-22
SH3BP5,2271.041,-0.964461697,0.024880192,-38.76423832,0,0
SH3D19,2884.1128,0.502947172,0.022004448,22.85661433,1.26E-115,4.76E-115
SH3D20,55.679268,1.57844137,0.036380022,43.38758682,0,0
SH3GL1,4998.459,0.322399242,0.014023312,22.99023527,5.84E-117,2.24E-116
SH3GL2,335.19443,1.244908541,0.069472986,17.91931828,8.33E-72,2.22E-71
SH3GL3,93.45872,0.84349569,0.073109129,11.53748794,8.54E-31,1.54E-30
SH3GLB1,5152.036,0.087701114,0.012422476,7.059874017,1.67E-12,2.36E-12
SH3GLB2,3358.972,-0.029385308,0.017616398,-1.668065614,0.095302702,0.105152163
SH3KBP1,2458.8281,0.086358219,0.021580017,4.001767964,6.29E-05,7.71E-05
SH3PXD2A,4623.682,0.58648186,0.021929448,26.74403259,1.45E-157,7.46E-157
SH3PXD2B,3061.8555,0.179906105,0.024317056,7.398350685,1.38E-13,1.99E-13
SH3RF1,1830.2319,0.0233056,0.022516437,1.035048301,0.300646355,0.321930213
SH3RF2,867.8491,1.845790919,0.042582156,43.34658219,0,0
SH3RF3,618.6952,0.08210833,0.027668907,2.967530644,0.003002024,0.003510119
SH3TC1,1384.4269,-0.213573845,0.026070718,-8.192096821,2.57E-16,3.86E-16
SH3TC2,236.1272,0.916394713,0.041797175,21.92480011,1.51E-106,5.35E-106
SH3YL1,2284.671,0.167037693,0.022982207,7.26813118,3.64E-13,5.22E-13
SHANK1,143.5167,0.059857312,0.059001495,1.014505015,0.310341838,0.331945438
SHANK2,1151.6257,-0.133805771,0.038623289,-3.464380509,0.000531454,0.000635044
SHANK3,1591.7073,-0.390665002,0.023997609,-16.27933006,1.38E-59,3.32E-59
SHARPIN,3029.1567,-0.253312382,0.015275102,-16.58335159,9.20E-62,2.25E-61
SHBG,83.76827,-3.544515105,0.056556366,-62.67225669,0,0
SHB,1792.9435,0.461854046,0.020955895,22.03933722,1.21E-107,4.33E-107
SHC1,8173.051,-0.166361019,0.019062994,-8.726909417,2.62E-18,4.05E-18
SHC2,1562.4343,-0.829259644,0.036706158,-22.59183962,5.21E-113,1.94E-112
SHC3,86.87192,1.185620957,0.04764469,24.88463996,1.09E-136,4.83E-136
SHC4,211.32872,-0.854872733,0.051739913,-16.52250028,2.53E-61,6.15E-61
SHCBP1,519.5004,0.563306571,0.030437486,18.50700078,1.81E-76,5.03E-76
SHD,374.02844,2.673763479,0.081512548,32.80186343,5.54E-236,4.78E-235
SHE,633.82886,-1.503762029,0.0347941,-43.21888037,0,0
SHFM1,4780.673,-0.02930406,0.018481242,-1.585610953,0.11282759,0.123877307
SHF,549.8571,-0.567230733,0.033165315,-17.10313111,1.41E-65,3.55E-65
SHH,91.01699,1.152034634,0.069226259,16.64158439,3.48E-62,8.54E-62
SHISA2,819.69916,-0.581720639,0.052106757,-11.16401547,6.12E-29,1.08E-28
SHISA3,203.43207,-2.063279299,0.059384242,-34.74455888,1.67E-264,1.72E-263
SHISA4,867.91003,-0.24125188,0.031030885,-7.774572999,7.57E-15,1.11E-14
SHISA5,10045.005,-0.026795305,0.014164187,-1.89176439,0.05852238,0.065274592
SHISA6,38.528942,0.420321331,0.064123227,6.554899891,5.57E-11,7.71E-11
SHISA7,130.4466,2.488259087,0.074538574,33.3821663,2.49E-244,2.26E-243
SHISA9,275.542,-0.297411666,0.063269413,-4.700717985,2.59E-06,3.28E-06
SHKBP1,3271.0425,0.19784809,0.016577334,11.93485551,7.79E-33,1.44E-32
SHMT1,3379.083,-1.336664404,0.030151882,-44.33104431,0,0
SHMT2,5815.515,0.11318462,0.019375881,5.841521072,5.17E-09,6.91E-09
SHOC2,2254.7478,-0.145292589,0.012861789,-11.29645261,1.37E-29,2.42E-29
SHOX2,141.1833,-0.379069234,0.051000609,-7.432641346,1.06E-13,1.54E-13
SHOX,2.4035223,0.148046797,0.096905555,1.527743146,0.126576323,0.138665915
SHPK,958.761,-0.009595829,0.015471072,-0.620243328,0.5350976,0.561491188
SHPRH,613.50446,0.136947227,0.024428657,5.606007273,2.07E-08,2.73E-08
SHQ1,844.07227,-0.122422923,0.012104522,-10.11381702,4.80E-24,7.98E-24
SHROOM1,1233.3478,-0.540090666,0.032551621,-16.59182068,7.99E-62,1.95E-61
SHROOM2,1005.219,0.188158002,0.026645296,7.061584127,1.65E-12,2.34E-12
SHROOM3,3413.82,0.237601851,0.03588974,6.620327981,3.58E-11,4.98E-11
SHROOM4,889.5277,-0.341320218,0.029867499,-11.42781383,3.04E-30,5.42E-30
SIAE,2498.9392,-0.169386271,0.025158733,-6.732702827,1.67E-11,2.33E-11
SIAH1,1259.2565,0.144574518,0.011831509,12.21944836,2.45E-34,4.57E-34
SIAH2,2523.5056,0.086292895,0.022077987,3.90854899,9.29E-05,0.000113366
SIAH3,20.037464,-1.873836458,0.063437274,-29.53841385,9.25E-192,5.94E-191
SIDT1,534.74817,-0.294272747,0.037561919,-7.834337361,4.71E-15,6.96E-15
SIDT2,2557.4172,-0.437554292,0.016164267,-27.06923206,2.27E-161,1.20E-160
SIGIRR,1761.2423,-0.505226423,0.023473322,-21.5234311,9.39E-103,3.23E-102
SIGLEC10,500.71945,0.001455516,0.03397673,0.04283861,0.965830186,0.968828181
SIGLEC11,64.24872,-1.256998268,0.044710702,-28.11403582,6.60E-174,3.79E-173
SIGLEC12,56.717716,0.643993702,0.049264696,13.07211363,4.75E-39,9.36E-39
SIGLEC14,136.07295,-0.435807104,0.040028304,-10.88747369,1.32E-27,2.29E-27
SIGLEC15,45.771484,-0.614448364,0.050932658,-12.06393686,1.64E-33,3.04E-33
SIGLEC16,24.36708,-0.850922167,0.03165236,-26.88337158,3.44E-159,1.79E-158
SIGLEC1,877.13666,-0.625913988,0.034589359,-18.09556497,3.45E-73,9.31E-73
SIGLEC5,116.715004,-0.253835037,0.038299538,-6.627626697,3.41E-11,4.74E-11
SIGLEC6,34.368496,-0.929634376,0.058966284,-15.76552407,5.37E-56,1.24E-55
SIGLEC7,120.29794,-0.645778436,0.031783277,-20.31818274,8.88E-92,2.79E-91
SIGLEC8,177.62991,0.141220353,0.046466603,3.039179641,0.002372234,0.002781404
SIGLEC9,132.80559,-0.621042232,0.031750935,-19.55980914,3.40E-85,1.01E-84
SIGLECP3,32.776234,-1.039741667,0.042532643,-24.44573374,5.59E-132,2.39E-131
SIGMAR1,4083.6418,0.329725686,0.019119494,17.24552354,1.21E-66,3.08E-66
SIK1,4671.3633,0.16452458,0.030317718,5.426680877,5.74E-08,7.52E-08
SIK2,1851.228,-0.299974319,0.018914391,-15.85958137,1.21E-56,2.81E-56
SIK3,2233.4414,0.076084894,0.016535077,4.601423522,4.20E-06,5.29E-06
SIKE1,1616.1339,0.083963626,0.012196256,6.884377126,5.80E-12,8.17E-12
SIL1,2774.3245,-0.893564353,0.019079332,-46.8341524,0,0
SILV,18702.018,-7.76397604,0.072100121,-107.6832595,0,0
SIM1,57.74232,-4.247394526,0.108212237,-39.25059366,0,0
SIM2,562.26764,0.368944838,0.041973845,8.78987466,1.50E-18,2.33E-18
SIN3A,3623.0698,-0.066117827,0.010866536,-6.084535567,1.17E-09,1.58E-09
SIN3B,2640.5515,-0.127946704,0.012852385,-9.955094506,2.40E-23,3.95E-23
SIP1,339.14832,0.142529001,0.015227712,9.359843714,7.99E-21,1.28E-20
SIPA1L1,2639.4167,0.091714386,0.015875421,5.777130891,7.60E-09,1.01E-08
SIPA1L2,2174.1775,0.31581088,0.024319373,12.98597945,1.47E-38,2.88E-38
SIPA1L3,3170.4368,0.46911209,0.019393196,24.18951881,2.87E-129,1.21E-128
SIPA1,2348.2092,-0.523250852,0.017795716,-29.4031924,5.00E-190,3.17E-189
SIRPA,4738.1216,-0.204187222,0.029339325,-6.959506564,3.41E-12,4.82E-12
SIRPB1,357.70633,-0.419788183,0.033925073,-12.37398037,3.61E-35,6.83E-35
SIRPB2,185.12976,-0.953088447,0.037029043,-25.73894318,4.29E-146,2.03E-145
SIRPD,2.6790473,-1.247109889,0.06382397,-19.53983584,5.03E-85,1.50E-84
SIRPG,128.54869,-0.307246998,0.042410854,-7.244536947,4.34E-13,6.21E-13
SIRT1,1189.2701,-0.189058318,0.014680377,-12.8783014,5.96E-38,1.16E-37
SIRT2,3246.7212,0.290162608,0.019503297,14.87761794,4.61E-50,1.01E-49
SIRT3,1570.2048,-0.478226583,0.012586259,-37.99592848,0,0
SIRT4,56.513504,-0.856859297,0.022115125,-38.74539684,0,0
SIRT5,953.25354,-0.263807194,0.014281374,-18.47211581,3.46E-76,9.58E-76
SIRT6,913.41095,0.131488894,0.015541578,8.460459892,2.66E-17,4.06E-17
SIRT7,974.10986,0.385237845,0.015819944,24.35140385,5.60E-131,2.39E-130
SIT1,180.9745,-0.968943219,0.044009004,-22.0169311,1.98E-107,7.09E-107
SIVA1,2811.812,-0.151605535,0.017705728,-8.562513726,1.10E-17,1.69E-17
SIX1,616.944,-0.606629905,0.048033525,-12.62930232,1.46E-36,2.79E-36
SIX2,340.70267,-0.028248436,0.053564455,-0.527372795,0.597934732,0.624306539
SIX3,39.457226,-1.049446984,0.077589231,-13.52567845,1.10E-41,2.23E-41
SIX4,538.7098,-0.304536275,0.038581915,-7.893238942,2.94E-15,4.36E-15
SIX5,1366.5607,-0.592268709,0.020334921,-29.12569534,1.70E-186,1.05E-185
SIX6,4.437994,-2.199289239,0.119076436,-18.46955882,3.63E-76,1.00E-75
SI,194.93956,3.668661446,0.175008282,20.96278757,1.43E-97,4.73E-97
SKA1,359.6639,0.648116304,0.03394976,19.09045297,3.03E-81,8.72E-81
SKA2,1788.5438,0.202222842,0.015776052,12.81834306,1.29E-37,2.51E-37
SKA3,479.0142,0.912446831,0.033521617,27.21965415,3.80E-163,2.04E-162
SKAP1,418.93695,-0.777669872,0.038753099,-20.06729521,1.43E-89,4.39E-89
SKAP2,2074.4578,-0.098224466,0.024248708,-4.05070931,5.11E-05,6.28E-05
SKIL,1287.4796,0.648236837,0.023983095,27.02890661,6.76E-161,3.57E-160
SKINTL,2.5593874,-0.899504284,0.054702241,-16.4436461,9.31E-61,2.26E-60
SKIV2L2,2694.197,0.03320001,0.010870505,3.054136985,0.00225709,0.002648688
SKIV2L,2556.137,-0.117276532,0.010599868,-11.06396133,1.88E-28,3.28E-28
SKI,4559.401,0.014437488,0.014782029,0.976691879,0.328721717,0.35084904
SKP1,10822.106,-0.326471615,0.01281651,-25.47273982,3.95E-143,1.83E-142
SKP2,510.543,0.981199777,0.02409074,40.7293325,0,0
SLA2,158.99913,-0.493538034,0.036384751,-13.56441956,6.51E-42,1.32E-41
SLAIN1,814.41284,0.951484916,0.044491043,21.38598799,1.80E-101,6.14E-101
SLAIN2,2631.7368,0.094174354,0.01294463,7.275167789,3.46E-13,4.96E-13
SLAMF1,116.83451,-0.757564588,0.043679832,-17.34357816,2.21E-67,5.65E-67
SLAMF6,272.74414,-0.503568075,0.039525135,-12.74045181,3.52E-37,6.81E-37
SLAMF7,948.9797,-0.085159911,0.041866311,-2.034091608,0.04194236,0.047046125
SLAMF8,901.168,-0.164882383,0.033111331,-4.979636243,6.37E-07,8.18E-07
SLAMF9,33.726166,0.774239719,0.054836094,14.11916249,2.89E-45,6.05E-45
SLA,1065.9668,-0.632268289,0.030266372,-20.89012457,6.58E-97,2.16E-96
SLBP,2444.3743,0.167522619,0.012709607,13.18078711,1.13E-39,2.25E-39
SLC10A1,405.84482,-7.756326736,0.113432112,-68.37857967,0,0
SLC10A2,61.579376,-3.546773734,0.149367052,-23.74535539,1.23E-124,4.99E-124
SLC10A3,1784.9001,0.314959856,0.016820031,18.72528423,3.08E-78,8.65E-78
SLC10A4,89.24547,-1.486085682,0.056709544,-26.20521297,2.32E-151,1.14E-150
SLC10A5,26.896183,-0.251266796,0.033295354,-7.54660232,4.47E-14,6.49E-14
SLC10A6,46.291325,2.524430758,0.048903233,51.62093764,0,0
SLC10A7,465.5777,0.150899165,0.017298872,8.723064046,2.71E-18,4.19E-18
SLC11A1,604.69165,-0.352562512,0.035294589,-9.989137884,1.70E-23,2.81E-23
SLC11A2,3391.0764,0.05888821,0.015272821,3.85575192,0.000115374,0.000140552
SLC12A1,451.3487,-7.705851399,0.087526952,-88.03975513,0,0
SLC12A2,4466.7485,1.278684546,0.032571199,39.25813578,0,0
SLC12A3,89.10071,-4.116204518,0.065251718,-63.08193327,0,0
SLC12A4,2740.643,-0.139520503,0.019123647,-7.295705659,2.97E-13,4.26E-13
SLC12A5,93.46132,0.932026836,0.057600892,16.18077078,6.89E-59,1.64E-58
SLC12A6,1696.9186,0.60467796,0.021998931,27.48669745,2.53E-166,1.38E-165
SLC12A7,4931.911,-0.111688233,0.023042745,-4.847002151,1.25E-06,1.60E-06
SLC12A8,1004.2279,-0.043580674,0.033296611,-1.308862152,0.190581049,0.206692925
SLC12A9,2374.91,0.200359913,0.013741246,14.58091313,3.72E-48,8.00E-48
SLC13A1,180.8648,-7.490428952,0.156145335,-47.970879,0,0
SLC13A2,193.67471,0.136360377,0.087746446,1.554027338,0.120177896,0.131762711
SLC13A3,914.9607,-2.327997878,0.04956574,-46.96788279,0,0
SLC13A4,37.456474,0.659770258,0.045176331,14.60433477,2.64E-48,5.69E-48
SLC13A5,807.31744,-2.639614142,0.084099815,-31.38668191,3.07E-216,2.34E-215
SLC14A1,808.9169,0.44758501,0.056503406,7.921381057,2.35E-15,3.48E-15
SLC14A2,45.856155,-0.946540672,0.063555903,-14.89304114,3.66E-50,8.03E-50
SLC15A1,297.1534,-0.027714321,0.065939182,-0.420301264,0.674265387,0.699787749
SLC15A2,977.4925,0.242245688,0.043433544,5.577387094,2.44E-08,3.22E-08
SLC15A3,1670.873,-0.220365446,0.026792979,-8.224746083,1.96E-16,2.94E-16
SLC15A4,1465.2607,-0.451261321,0.015463008,-29.18328191,3.16E-187,1.97E-186
SLC16A10,156.20334,-0.595748403,0.034888041,-17.07600623,2.24E-65,5.65E-65
SLC16A11,166.96306,-2.094497016,0.047210854,-44.36473524,0,0
SLC16A12,536.82605,-4.854952729,0.061421316,-79.0434498,0,0
SLC16A13,289.79974,-0.032108668,0.028979407,-1.107982242,0.267869485,0.287756166
SLC16A14,469.2802,0.0767498,0.032753128,2.343281514,0.019114954,0.02175301
SLC16A1,3717.5422,0.906328988,0.028772172,31.50019392,8.63E-218,6.64E-217
SLC16A2,1292.2549,-0.402171427,0.032642324,-12.3205511,7.02E-35,1.32E-34
SLC16A3,4431.0996,0.201765597,0.031957266,6.313606437,2.73E-10,3.72E-10
SLC16A4,982.8756,-1.859484938,0.041411704,-44.90240053,0,0
SLC16A5,661.17346,0.403816587,0.032927582,12.26377905,1.42E-34,2.66E-34
SLC16A6,242.47775,-1.648818084,0.043889866,-37.56717032,0.00E+00,9.64E-308
SLC16A7,154.64871,-0.633590118,0.043516672,-14.55970975,5.07E-48,1.09E-47
SLC16A8,34.828026,-0.38104893,0.037240965,-10.23198314,1.43E-24,2.39E-24
SLC16A9,1205.4908,-0.59589815,0.046771351,-12.74066585,3.51E-37,6.79E-37
SLC17A1,171.52963,-7.981455632,0.154373978,-51.70207903,0,0
SLC17A2,113.779076,-8.442314847,0.180138963,-46.86556827,0,0
SLC17A3,753.1462,-9.983839336,0.133105147,-75.00716194,0,0
SLC17A4,274.3404,-1.800699931,0.129102837,-13.94779521,3.24E-44,6.72E-44
SLC17A5,1836.2394,-0.688657991,0.022988431,-29.9567195,3.60E-197,2.41E-196
SLC17A6,8.535265,1.267547122,0.185139523,6.846442637,7.57E-12,1.06E-11
SLC17A7,262.63,1.571423176,0.057760764,27.20572003,5.56E-163,2.98E-162
SLC17A8,20.665869,1.601692909,0.083260844,19.23704863,1.81E-82,5.28E-82
SLC17A9,815.8778,0.34039256,0.042463831,8.016058625,1.09E-15,1.63E-15
SLC18A1,154.14859,-3.114417986,0.0928665,-33.53650638,1.42E-246,1.31E-245
SLC18A2,117.87714,-2.319764065,0.057130724,-40.6044929,0,0
SLC18A3,28.215805,-0.584960632,0.09999076,-5.85014686,4.91E-09,6.56E-09
SLC19A1,1014.24646,-0.097223114,0.022687495,-4.285317248,1.82E-05,2.27E-05
SLC19A2,1239.0936,-0.552346777,0.023787314,-23.22022484,2.84E-119,1.11E-118
SLC19A3,335.21484,-0.254309714,0.052964941,-4.801472634,1.58E-06,2.00E-06
SLC1A1,1285.7117,-0.554997391,0.041564153,-13.35278955,1.14E-40,2.28E-40
SLC1A2,2782.693,1.742562982,0.069654425,25.01726169,3.97E-138,1.77E-137
SLC1A3,3937.2896,1.003269302,0.05211864,19.24972131,1.42E-82,4.14E-82
SLC1A4,3463.4949,0.564255288,0.026808259,21.04781546,2.39E-98,7.95E-98
SLC1A5,7725.6226,0.774072534,0.027652905,27.99244879,2.01E-172,1.14E-171
SLC1A6,123.43234,1.610998574,0.100938963,15.96012606,2.42E-57,5.68E-57
SLC1A7,160.17436,-0.384755171,0.055269315,-6.961460787,3.37E-12,4.75E-12
SLC20A1,3168.5146,0.074314951,0.02108096,3.525216737,0.000423136,0.000507161
SLC20A2,3225.78,0.56471707,0.022180835,25.45968486,5.51E-143,2.55E-142
SLC22A10,56.117687,-7.013211907,0.112851469,-62.14550807,0,0
SLC22A11,370.04147,-3.885706468,0.079697454,-48.75571668,0,0
SLC22A12,242.9482,-8.620149924,0.146819226,-58.71267788,0,0
SLC22A13,12.221703,-2.41799776,0.067127512,-36.02096499,3.93E-284,4.46E-283
SLC22A14,3.5199103,-0.220890156,0.043432304,-5.085849432,3.66E-07,4.72E-07
SLC22A15,267.58475,-0.016671684,0.028897561,-0.576923577,0.563991083,0.590288631
SLC22A16,33.48602,-2.849231826,0.063973965,-44.53736504,0,0
SLC22A17,2672.82,-0.021413529,0.042687345,-0.501636471,0.61592326,0.642462427
SLC22A18AS,105.815094,0.590967291,0.039969037,14.78562759,1.81E-49,3.95E-49
SLC22A18,1551.8446,-0.234620632,0.031639763,-7.415372658,1.21E-13,1.75E-13
SLC22A1,459.5002,-4.914201721,0.071492971,-68.73685168,0,0
SLC22A20,50.106133,0.801725005,0.043985248,18.22713405,3.14E-74,8.56E-74
SLC22A23,2426.0732,0.754290227,0.026234855,28.75145376,8.69E-182,5.26E-181
SLC22A24,3.7910614,-4.598275198,0.16199159,-28.38588839,3.02E-177,1.77E-176
SLC22A25,24.867527,-4.638689177,0.134040464,-34.60663313,2.01E-262,2.03E-261
SLC22A2,907.94934,-8.192838033,0.105240338,-77.84883798,0,0
SLC22A3,1588.9014,-1.426309337,0.054156656,-26.33673193,7.28E-153,3.62E-152
SLC22A4,183.29848,-0.841123408,0.031360065,-26.82148191,1.82E-158,9.39E-158
SLC22A5,1098.8285,-0.821597674,0.025246317,-32.54326869,2.61E-232,2.19E-231
SLC22A6,160.75362,-2.860867859,0.183910223,-15.55578487,1.45E-54,3.32E-54
SLC22A7,750.0627,-9.237365997,0.128889001,-71.66915684,0,0
SLC22A8,44.905853,-6.304878243,0.141798315,-44.46370363,0,0
SLC22A9,105.40617,-6.479577078,0.125566325,-51.60282504,0,0
SLC23A1,209.11385,-2.44243298,0.054596134,-44.7363726,0,0
SLC23A2,2924.886,-0.19349111,0.024664453,-7.844938102,4.33E-15,6.40E-15
SLC23A3,155.4412,-1.870077229,0.050667919,-36.90850703,3.38E-298,4.10E-297
SLC24A1,664.79364,-0.45477774,0.016389934,-27.74738064,1.87E-169,1.04E-168
SLC24A2,34.05162,0.34981833,0.078413034,4.461226843,8.15E-06,1.02E-05
SLC24A3,744.77563,0.594535831,0.039733797,14.96297567,1.28E-50,2.82E-50
SLC24A4,77.06319,0.176361427,0.053178985,3.316374433,0.000911936,0.001083076
SLC24A5,266.9662,-4.438304751,0.061990571,-71.59644948,0,0
SLC24A6,1748.4979,-0.029901777,0.016615686,-1.79961133,0.071922031,0.079870214
SLC25A10,2484.8577,-0.183933082,0.027574014,-6.670522666,2.55E-11,3.55E-11
SLC25A11,2955.812,-0.312858618,0.01353176,-23.12032061,2.89E-118,1.12E-117
SLC25A12,1188.125,-0.056020471,0.016316085,-3.433450588,0.000595951,0.000711235
SLC25A13,1932.7468,-0.253538422,0.020193642,-12.55535907,3.71E-36,7.09E-36
SLC25A14,350.1635,-0.145476423,0.013380938,-10.87191487,1.57E-27,2.72E-27
SLC25A15,1158.6849,-0.367123549,0.027853196,-13.18066161,1.13E-39,2.25E-39
SLC25A16,594.54645,-0.513000499,0.018169032,-28.23488274,2.18E-175,1.27E-174
SLC25A17,1236.3892,-0.171527246,0.011167772,-15.35912883,3.08E-53,6.95E-53
SLC25A18,458.06604,0.439815011,0.05847846,7.520974579,5.44E-14,7.89E-14
